order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-07337,2023-05-15,2023,2,5,May,Europe,Germany,Office Supplies,Binders,Corporate,47,98.6,4634.2,1925.44,2708.76,58.45
ORD-07338,2022-02-09,2022,1,2,February,Asia Pacific,Australia,Furniture,Desks,Consumer,11,593.13,6524.43,3032.47,3491.96,53.52
ORD-07339,2023-06-29,2023,2,6,June,North America,Mexico,Furniture,Tables,Consumer,26,780.78,20300.28,9653.46,10646.82,52.45
ORD-07340,2023-09-26,2023,3,9,September,Latin America,Chile,Clothing,Sportswear,Small Business,48,185.3,8894.4,5662.99,3231.41,36.33
ORD-07341,2022-08-14,2022,3,8,August,Europe,Spain,Electronics,Phones,Corporate,27,199.57,5388.39,3023.95,2364.44,43.88
ORD-07342,2024-10-14,2024,4,10,October,North America,Mexico,Office Supplies,Pens,Small Business,46,34.24,1575.04,657.36,917.68,58.26
ORD-07343,2023-11-16,2023,4,11,November,North America,Canada,Furniture,Desks,Small Business,5,567.73,2838.65,1687.65,1151.0,40.55
ORD-07344,2023-10-08,2023,4,10,October,Asia Pacific,Japan,Furniture,Storage,Home Office,50,161.0,8050.0,4048.68,4001.32,49.71
ORD-07345,2022-06-23,2022,2,6,June,North America,USA,Electronics,Audio,Consumer,43,86.05,3700.15,2259.11,1441.04,38.95
ORD-07346,2022-07-28,2022,3,7,July,Latin America,Colombia,Office Supplies,Labels,Consumer,42,70.36,2955.12,1476.17,1478.95,50.05
ORD-07347,2022-08-12,2022,3,8,August,Latin America,Argentina,Office Supplies,Pens,Small Business,10,14.6,146.0,62.75,83.25,57.02
ORD-07348,2024-01-02,2024,1,1,January,Asia Pacific,India,Office Supplies,Labels,Small Business,27,20.07,541.89,250.05,291.84,53.86
ORD-07349,2023-06-03,2023,2,6,June,Asia Pacific,South Korea,Clothing,Women's Wear,Home Office,3,57.47,172.41,74.18,98.23,56.97
ORD-07350,2022-06-25,2022,2,6,June,North America,USA,Clothing,Sportswear,Small Business,31,101.0,3131.0,1611.13,1519.87,48.54
ORD-07351,2024-10-09,2024,4,10,October,North America,Mexico,Furniture,Chairs,Small Business,26,132.13,3435.38,1544.31,1891.07,55.05
ORD-07352,2024-07-03,2024,3,7,July,Asia Pacific,India,Office Supplies,Binders,Corporate,25,14.85,371.25,202.69,168.56,45.4
ORD-07353,2022-07-07,2022,3,7,July,Latin America,Argentina,Office Supplies,Binders,Corporate,39,36.85,1437.15,739.0,698.15,48.58
ORD-07354,2024-03-25,2024,1,3,March,North America,Mexico,Clothing,Sportswear,Small Business,22,72.27,1589.94,876.98,712.96,44.84
ORD-07355,2024-07-18,2024,3,7,July,Europe,Spain,Office Supplies,Paper,Home Office,34,25.58,869.72,433.26,436.46,50.18
ORD-07356,2024-08-24,2024,3,8,August,North America,USA,Office Supplies,Organizers,Home Office,20,68.28,1365.6,651.81,713.79,52.27
ORD-07357,2022-04-17,2022,2,4,April,Asia Pacific,Australia,Furniture,Storage,Consumer,7,193.37,1353.59,591.44,762.15,56.31
ORD-07358,2023-09-06,2023,3,9,September,Latin America,Argentina,Office Supplies,Paper,Small Business,30,40.65,1219.5,594.9,624.6,51.22
ORD-07359,2022-01-13,2022,1,1,January,Asia Pacific,India,Office Supplies,Paper,Home Office,46,72.61,3340.06,1179.8,2160.26,64.68
ORD-07360,2024-09-01,2024,3,9,September,North America,Mexico,Clothing,Men's Wear,Small Business,48,107.03,5137.44,2110.69,3026.75,58.92
ORD-07361,2024-09-10,2024,3,9,September,Latin America,Brazil,Furniture,Desks,Corporate,36,399.3,14374.8,7097.96,7276.84,50.62
ORD-07362,2023-05-01,2023,2,5,May,Latin America,Colombia,Clothing,Accessories,Small Business,23,58.19,1338.37,606.29,732.08,54.7
ORD-07363,2022-05-06,2022,2,5,May,Asia Pacific,India,Electronics,Accessories,Home Office,47,1049.71,49336.37,28084.46,21251.91,43.08
ORD-07364,2024-12-13,2024,4,12,December,Asia Pacific,Australia,Clothing,Men's Wear,Home Office,7,211.52,1480.64,835.55,645.09,43.57
ORD-07365,2024-06-04,2024,2,6,June,North America,Canada,Office Supplies,Binders,Corporate,22,39.55,870.1,429.86,440.24,50.6
ORD-07366,2022-08-06,2022,3,8,August,Latin America,Chile,Electronics,Accessories,Consumer,16,959.64,15354.24,11218.55,4135.69,26.94
ORD-07367,2024-01-21,2024,1,1,January,Europe,UK,Electronics,Accessories,Home Office,6,973.17,5839.02,3631.45,2207.57,37.81
ORD-07368,2024-09-09,2024,3,9,September,Europe,UK,Furniture,Storage,Corporate,4,123.5,494.0,257.78,236.22,47.82
ORD-07369,2023-08-30,2023,3,8,August,North America,USA,Electronics,Audio,Home Office,50,1472.66,73633.0,43279.87,30353.13,41.22
ORD-07370,2023-09-01,2023,3,9,September,Europe,Spain,Electronics,Phones,Small Business,41,1396.29,57247.89,41490.17,15757.72,27.53
ORD-07371,2024-06-18,2024,2,6,June,Latin America,Brazil,Office Supplies,Binders,Small Business,10,76.87,768.7,401.85,366.85,47.72
ORD-07372,2023-08-26,2023,3,8,August,Latin America,Argentina,Electronics,Laptops,Corporate,23,1138.19,26178.37,19506.49,6671.88,25.49
ORD-07373,2024-05-29,2024,2,5,May,Asia Pacific,China,Furniture,Chairs,Home Office,34,271.49,9230.66,3807.0,5423.66,58.76
ORD-07374,2022-01-17,2022,1,1,January,Asia Pacific,Japan,Office Supplies,Organizers,Small Business,5,78.77,393.85,185.3,208.55,52.95
ORD-07375,2023-09-02,2023,3,9,September,Europe,Germany,Electronics,Tablets,Consumer,35,1437.94,50327.9,31375.24,18952.66,37.66
ORD-07376,2022-03-18,2022,1,3,March,North America,USA,Furniture,Shelving,Small Business,16,81.41,1302.56,615.03,687.53,52.78
ORD-07377,2024-08-02,2024,3,8,August,Asia Pacific,South Korea,Office Supplies,Pens,Small Business,27,78.21,2111.67,814.34,1297.33,61.44
ORD-07378,2023-04-19,2023,2,4,April,Asia Pacific,South Korea,Clothing,Footwear,Consumer,44,75.4,3317.6,1480.5,1837.1,55.37
ORD-07379,2024-09-04,2024,3,9,September,North America,Canada,Office Supplies,Binders,Small Business,20,18.15,363.0,179.35,183.65,50.59
ORD-07380,2022-06-21,2022,2,6,June,Europe,France,Office Supplies,Paper,Home Office,2,32.81,65.62,24.6,41.02,62.51
ORD-07381,2022-02-01,2022,1,2,February,North America,USA,Electronics,Phones,Corporate,38,297.43,11302.34,7754.53,3547.81,31.39
ORD-07382,2022-07-29,2022,3,7,July,North America,Canada,Furniture,Storage,Corporate,20,761.17,15223.4,6090.51,9132.89,59.99
ORD-07383,2023-03-12,2023,1,3,March,Latin America,Brazil,Clothing,Footwear,Consumer,35,253.21,8862.35,5620.18,3242.17,36.58
ORD-07384,2024-08-03,2024,3,8,August,Latin America,Brazil,Furniture,Shelving,Home Office,35,272.09,9523.15,5610.91,3912.24,41.08
ORD-07385,2022-03-30,2022,1,3,March,Europe,France,Office Supplies,Organizers,Home Office,41,68.67,2815.47,1452.3,1363.17,48.42
ORD-07386,2023-03-01,2023,1,3,March,Latin America,Colombia,Furniture,Desks,Small Business,38,279.77,10631.26,6360.74,4270.52,40.17
ORD-07387,2024-11-11,2024,4,11,November,Asia Pacific,China,Electronics,Tablets,Corporate,13,515.82,6705.66,4009.87,2695.79,40.2
ORD-07388,2022-07-05,2022,3,7,July,North America,USA,Furniture,Storage,Corporate,9,626.92,5642.28,2705.21,2937.07,52.05
ORD-07389,2022-12-21,2022,4,12,December,Latin America,Brazil,Electronics,Audio,Corporate,27,1316.71,35551.17,20251.16,15300.01,43.04
ORD-07390,2024-03-05,2024,1,3,March,Europe,Italy,Clothing,Sportswear,Corporate,23,169.79,3905.17,1893.22,2011.95,51.52
ORD-07391,2024-12-25,2024,4,12,December,Asia Pacific,Australia,Office Supplies,Organizers,Home Office,33,61.97,2045.01,930.69,1114.32,54.49
ORD-07392,2023-11-19,2023,4,11,November,Asia Pacific,India,Electronics,Accessories,Consumer,7,852.1,5964.7,4304.63,1660.07,27.83
ORD-07393,2024-08-24,2024,3,8,August,North America,Mexico,Clothing,Sportswear,Home Office,3,126.84,380.52,189.84,190.68,50.11
ORD-07394,2022-02-24,2022,1,2,February,Europe,France,Clothing,Accessories,Home Office,49,237.47,11636.03,4752.54,6883.49,59.16
ORD-07395,2024-07-17,2024,3,7,July,Asia Pacific,China,Electronics,Phones,Corporate,22,510.74,11236.28,7850.2,3386.08,30.14
ORD-07396,2022-06-25,2022,2,6,June,North America,Mexico,Furniture,Shelving,Small Business,45,716.3,32233.5,16641.53,15591.97,48.37
ORD-07397,2022-11-02,2022,4,11,November,North America,USA,Electronics,Accessories,Home Office,43,696.8,29962.4,19518.69,10443.71,34.86
ORD-07398,2023-10-25,2023,4,10,October,North America,Mexico,Furniture,Storage,Corporate,8,483.59,3868.72,2151.66,1717.06,44.38
ORD-07399,2024-08-04,2024,3,8,August,Latin America,Brazil,Furniture,Storage,Home Office,32,699.83,22394.56,13285.32,9109.24,40.68
ORD-07400,2024-12-11,2024,4,12,December,Latin America,Colombia,Clothing,Men's Wear,Consumer,22,220.57,4852.54,2731.79,2120.75,43.7
ORD-07401,2022-04-17,2022,2,4,April,Latin America,Brazil,Office Supplies,Paper,Consumer,47,27.53,1293.91,648.65,645.26,49.87
ORD-07402,2024-10-18,2024,4,10,October,Latin America,Brazil,Electronics,Tablets,Small Business,28,81.42,2279.76,1459.91,819.85,35.96
ORD-07403,2023-04-19,2023,2,4,April,Latin America,Brazil,Electronics,Audio,Corporate,31,240.26,7448.06,5501.65,1946.41,26.13
ORD-07404,2024-02-08,2024,1,2,February,Europe,Germany,Office Supplies,Paper,Home Office,30,65.96,1978.8,864.89,1113.91,56.29
ORD-07405,2022-07-11,2022,3,7,July,Europe,Italy,Furniture,Shelving,Consumer,5,469.24,2346.2,1122.8,1223.4,52.14
ORD-07406,2023-06-06,2023,2,6,June,North America,Canada,Electronics,Audio,Home Office,31,901.14,27935.34,17191.84,10743.5,38.46
ORD-07407,2022-07-31,2022,3,7,July,Asia Pacific,Australia,Electronics,Laptops,Small Business,21,463.9,9741.9,7008.59,2733.31,28.06
ORD-07408,2024-04-08,2024,2,4,April,North America,Mexico,Electronics,Phones,Small Business,25,231.13,5778.25,3180.85,2597.4,44.95
ORD-07409,2023-01-09,2023,1,1,January,North America,Mexico,Furniture,Tables,Home Office,3,88.24,264.72,156.04,108.68,41.05
ORD-07410,2024-01-21,2024,1,1,January,Latin America,Brazil,Electronics,Laptops,Corporate,20,905.32,18106.4,11984.55,6121.85,33.81
ORD-07411,2022-04-29,2022,2,4,April,Europe,France,Office Supplies,Binders,Corporate,8,78.02,624.16,297.74,326.42,52.3
ORD-07412,2022-10-23,2022,4,10,October,North America,Canada,Office Supplies,Labels,Consumer,24,52.6,1262.4,627.61,634.79,50.28
ORD-07413,2022-07-04,2022,3,7,July,Europe,Spain,Clothing,Sportswear,Home Office,16,201.3,3220.8,1954.58,1266.22,39.31
ORD-07414,2024-06-25,2024,2,6,June,North America,Canada,Furniture,Storage,Corporate,17,723.91,12306.47,6207.42,6099.05,49.56
ORD-07415,2023-01-17,2023,1,1,January,Latin America,Brazil,Furniture,Chairs,Home Office,48,101.13,4854.24,2441.79,2412.45,49.7
ORD-07416,2022-12-12,2022,4,12,December,Asia Pacific,China,Office Supplies,Binders,Consumer,11,13.89,152.79,56.37,96.42,63.11
ORD-07417,2023-01-10,2023,1,1,January,Europe,Italy,Electronics,Tablets,Small Business,3,557.13,1671.39,1134.9,536.49,32.1
ORD-07418,2023-08-02,2023,3,8,August,Europe,Germany,Furniture,Chairs,Home Office,42,148.46,6235.32,3505.85,2729.47,43.77
ORD-07419,2023-08-24,2023,3,8,August,Asia Pacific,Australia,Furniture,Storage,Consumer,30,171.29,5138.7,2584.19,2554.51,49.71
ORD-07420,2023-11-08,2023,4,11,November,North America,Mexico,Office Supplies,Paper,Consumer,26,75.7,1968.2,936.09,1032.11,52.44
ORD-07421,2024-08-02,2024,3,8,August,Europe,Spain,Furniture,Shelving,Consumer,30,106.89,3206.7,1421.85,1784.85,55.66
ORD-07422,2024-02-05,2024,1,2,February,Europe,France,Furniture,Shelving,Home Office,5,356.65,1783.25,836.29,946.96,53.1
ORD-07423,2023-09-10,2023,3,9,September,Latin America,Brazil,Clothing,Accessories,Small Business,13,119.67,1555.71,931.06,624.65,40.15
ORD-07424,2022-03-20,2022,1,3,March,Latin America,Brazil,Office Supplies,Paper,Consumer,1,26.56,26.56,11.4,15.16,57.08
ORD-07425,2023-08-31,2023,3,8,August,Latin America,Brazil,Furniture,Storage,Corporate,25,759.53,18988.25,10642.76,8345.49,43.95
ORD-07426,2024-03-04,2024,1,3,March,North America,Mexico,Electronics,Tablets,Small Business,29,686.68,19913.72,12571.89,7341.83,36.87
ORD-07427,2023-02-17,2023,1,2,February,Latin America,Colombia,Electronics,Accessories,Consumer,42,1375.55,57773.1,39097.99,18675.11,32.32
ORD-07428,2023-09-22,2023,3,9,September,Asia Pacific,China,Furniture,Chairs,Corporate,45,631.32,28409.4,15312.55,13096.85,46.1
ORD-07429,2022-02-10,2022,1,2,February,Europe,Germany,Electronics,Phones,Consumer,46,1192.0,54832.0,31939.25,22892.75,41.75
ORD-07430,2023-06-30,2023,2,6,June,Asia Pacific,Japan,Office Supplies,Labels,Corporate,9,91.44,822.96,301.81,521.15,63.33
ORD-07431,2022-12-08,2022,4,12,December,Asia Pacific,Japan,Electronics,Phones,Consumer,45,849.88,38244.6,25655.9,12588.7,32.92
ORD-07432,2024-03-05,2024,1,3,March,Latin America,Colombia,Furniture,Shelving,Consumer,46,334.7,15396.2,6990.9,8405.3,54.59
ORD-07433,2022-04-30,2022,2,4,April,North America,Canada,Office Supplies,Binders,Small Business,1,89.62,89.62,38.58,51.04,56.95
ORD-07434,2024-09-17,2024,3,9,September,Asia Pacific,Australia,Clothing,Men's Wear,Home Office,39,278.99,10880.61,6170.15,4710.46,43.29
ORD-07435,2023-11-12,2023,4,11,November,Asia Pacific,South Korea,Office Supplies,Labels,Small Business,26,66.49,1728.74,912.89,815.85,47.19
ORD-07436,2022-09-05,2022,3,9,September,North America,Canada,Clothing,Sportswear,Small Business,21,97.36,2044.56,1164.95,879.61,43.02
ORD-07437,2024-08-09,2024,3,8,August,North America,Canada,Furniture,Storage,Small Business,16,298.01,4768.16,2629.15,2139.01,44.86
ORD-07438,2023-11-20,2023,4,11,November,Latin America,Chile,Office Supplies,Binders,Home Office,21,7.49,157.29,67.25,90.04,57.24
ORD-07439,2023-12-08,2023,4,12,December,North America,Mexico,Clothing,Women's Wear,Home Office,49,254.71,12480.79,7238.76,5242.03,42.0
ORD-07440,2023-02-12,2023,1,2,February,Asia Pacific,Japan,Electronics,Laptops,Home Office,33,1359.06,44848.98,32951.85,11897.13,26.53
ORD-07441,2022-07-24,2022,3,7,July,Latin America,Colombia,Furniture,Chairs,Small Business,1,291.6,291.6,136.09,155.51,53.33
ORD-07442,2023-02-01,2023,1,2,February,North America,Mexico,Clothing,Accessories,Small Business,14,129.4,1811.6,1164.85,646.75,35.7
ORD-07443,2024-12-23,2024,4,12,December,Latin America,Brazil,Furniture,Storage,Small Business,6,371.76,2230.56,1252.3,978.26,43.86
ORD-07444,2024-04-26,2024,2,4,April,North America,USA,Electronics,Phones,Consumer,35,238.75,8356.25,5430.59,2925.66,35.01
ORD-07445,2023-09-30,2023,3,9,September,Europe,Spain,Office Supplies,Paper,Corporate,5,9.01,45.05,21.27,23.78,52.79
ORD-07446,2024-12-25,2024,4,12,December,Europe,France,Office Supplies,Binders,Small Business,23,22.5,517.5,194.18,323.32,62.48
ORD-07447,2022-04-19,2022,2,4,April,Asia Pacific,South Korea,Clothing,Men's Wear,Small Business,15,66.23,993.45,515.37,478.08,48.12
ORD-07448,2022-07-03,2022,3,7,July,Latin America,Brazil,Clothing,Women's Wear,Corporate,12,258.56,3102.72,1749.99,1352.73,43.6
ORD-07449,2024-01-30,2024,1,1,January,Latin America,Chile,Clothing,Accessories,Home Office,48,173.44,8325.12,5112.27,3212.85,38.59
ORD-07450,2024-12-05,2024,4,12,December,Europe,Italy,Clothing,Men's Wear,Corporate,29,291.57,8455.53,3693.56,4761.97,56.32
ORD-07451,2022-01-14,2022,1,1,January,Latin America,Chile,Furniture,Storage,Small Business,31,728.32,22577.92,9694.25,12883.67,57.06
ORD-07452,2022-12-31,2022,4,12,December,Asia Pacific,Japan,Clothing,Sportswear,Small Business,33,222.71,7349.43,4634.0,2715.43,36.95
ORD-07453,2023-06-23,2023,2,6,June,Latin America,Argentina,Office Supplies,Labels,Small Business,45,54.87,2469.15,940.49,1528.66,61.91
ORD-07454,2023-08-31,2023,3,8,August,Asia Pacific,Australia,Electronics,Tablets,Small Business,28,735.42,20591.76,12026.84,8564.92,41.59
ORD-07455,2024-02-19,2024,1,2,February,Europe,Italy,Furniture,Shelving,Home Office,22,403.95,8886.9,5073.62,3813.28,42.91
ORD-07456,2022-05-16,2022,2,5,May,Asia Pacific,South Korea,Furniture,Chairs,Consumer,39,236.82,9235.98,5402.53,3833.45,41.51
ORD-07457,2023-12-09,2023,4,12,December,North America,Mexico,Furniture,Chairs,Home Office,44,701.58,30869.52,13882.96,16986.56,55.03
ORD-07458,2023-11-01,2023,4,11,November,Latin America,Colombia,Office Supplies,Labels,Corporate,43,24.83,1067.69,481.14,586.55,54.94
ORD-07459,2022-04-02,2022,2,4,April,North America,Mexico,Electronics,Accessories,Home Office,6,462.73,2776.38,1812.08,964.3,34.73
ORD-07460,2024-05-22,2024,2,5,May,Asia Pacific,India,Clothing,Footwear,Small Business,42,43.84,1841.28,904.28,937.0,50.89
ORD-07461,2022-09-14,2022,3,9,September,North America,Mexico,Clothing,Accessories,Consumer,16,162.34,2597.44,1464.08,1133.36,43.63
ORD-07462,2023-04-17,2023,2,4,April,Latin America,Colombia,Office Supplies,Paper,Home Office,20,98.87,1977.4,1033.46,943.94,47.74
ORD-07463,2022-01-20,2022,1,1,January,Latin America,Brazil,Furniture,Chairs,Home Office,16,773.07,12369.12,6818.17,5550.95,44.88
ORD-07464,2024-12-13,2024,4,12,December,Latin America,Brazil,Office Supplies,Organizers,Small Business,39,35.39,1380.21,755.42,624.79,45.27
ORD-07465,2023-01-31,2023,1,1,January,North America,Mexico,Office Supplies,Labels,Corporate,35,42.39,1483.65,730.07,753.58,50.79
ORD-07466,2022-05-27,2022,2,5,May,Latin America,Brazil,Clothing,Sportswear,Corporate,43,149.13,6412.59,2869.72,3542.87,55.25
ORD-07467,2022-06-29,2022,2,6,June,Asia Pacific,Japan,Electronics,Audio,Small Business,41,267.31,10959.71,6151.64,4808.07,43.87
ORD-07468,2024-12-16,2024,4,12,December,Europe,UK,Clothing,Sportswear,Small Business,18,140.7,2532.6,1541.02,991.58,39.15
ORD-07469,2024-03-28,2024,1,3,March,Asia Pacific,India,Office Supplies,Binders,Consumer,42,5.01,210.42,76.22,134.2,63.78
ORD-07470,2022-03-16,2022,1,3,March,North America,Mexico,Furniture,Tables,Small Business,12,753.56,9042.72,3729.59,5313.13,58.76
ORD-07471,2022-08-30,2022,3,8,August,North America,Canada,Clothing,Men's Wear,Consumer,38,228.74,8692.12,3594.52,5097.6,58.65
ORD-07472,2023-09-23,2023,3,9,September,Europe,Spain,Clothing,Women's Wear,Home Office,26,215.65,5606.9,2675.45,2931.45,52.28
ORD-07473,2022-03-15,2022,1,3,March,Asia Pacific,Japan,Clothing,Sportswear,Corporate,42,208.87,8772.54,4279.2,4493.34,51.22
ORD-07474,2022-10-17,2022,4,10,October,Europe,UK,Furniture,Storage,Home Office,9,525.08,4725.72,1914.83,2810.89,59.48
ORD-07475,2023-05-24,2023,2,5,May,Asia Pacific,South Korea,Furniture,Desks,Consumer,42,311.29,13074.18,6562.35,6511.83,49.81
ORD-07476,2024-08-20,2024,3,8,August,North America,USA,Office Supplies,Organizers,Small Business,20,84.94,1698.8,700.2,998.6,58.78
ORD-07477,2024-05-17,2024,2,5,May,Europe,UK,Office Supplies,Pens,Home Office,44,74.04,3257.76,1567.1,1690.66,51.9
ORD-07478,2023-07-06,2023,3,7,July,North America,Canada,Furniture,Tables,Consumer,32,771.97,24703.04,13223.53,11479.51,46.47
ORD-07479,2022-12-16,2022,4,12,December,Latin America,Brazil,Office Supplies,Paper,Home Office,43,94.41,4059.63,1444.84,2614.79,64.41
ORD-07480,2022-06-26,2022,2,6,June,Asia Pacific,India,Electronics,Phones,Consumer,7,458.85,3211.95,2078.23,1133.72,35.3
ORD-07481,2024-07-26,2024,3,7,July,Asia Pacific,South Korea,Electronics,Phones,Small Business,45,973.29,43798.05,24769.53,19028.52,43.45
ORD-07482,2024-12-04,2024,4,12,December,Europe,Italy,Office Supplies,Pens,Consumer,27,47.5,1282.5,456.22,826.28,64.43
ORD-07483,2024-05-24,2024,2,5,May,Asia Pacific,South Korea,Office Supplies,Binders,Corporate,21,38.01,798.21,399.41,398.8,49.96
ORD-07484,2024-01-10,2024,1,1,January,North America,Mexico,Office Supplies,Binders,Small Business,23,7.73,177.79,84.4,93.39,52.53
ORD-07485,2023-10-26,2023,4,10,October,Asia Pacific,Australia,Electronics,Audio,Home Office,36,1488.55,53587.8,35972.38,17615.42,32.87
ORD-07486,2024-11-27,2024,4,11,November,North America,Mexico,Office Supplies,Pens,Small Business,13,86.45,1123.85,615.88,507.97,45.2
ORD-07487,2024-10-30,2024,4,10,October,Latin America,Chile,Furniture,Shelving,Corporate,13,117.37,1525.81,781.42,744.39,48.79
ORD-07488,2023-11-19,2023,4,11,November,North America,USA,Furniture,Tables,Small Business,19,203.09,3858.71,2000.5,1858.21,48.16
ORD-07489,2024-01-24,2024,1,1,January,Latin America,Brazil,Clothing,Accessories,Home Office,24,261.05,6265.2,2804.56,3460.64,55.24
ORD-07490,2022-12-15,2022,4,12,December,Asia Pacific,Japan,Electronics,Accessories,Home Office,32,98.45,3150.4,2355.46,794.94,25.23
ORD-07491,2024-12-13,2024,4,12,December,Europe,Spain,Clothing,Sportswear,Corporate,29,57.72,1673.88,817.16,856.72,51.18
ORD-07492,2024-02-10,2024,1,2,February,North America,Canada,Electronics,Phones,Consumer,45,1264.37,56896.65,33922.2,22974.45,40.38
ORD-07493,2023-09-21,2023,3,9,September,Europe,Italy,Furniture,Desks,Small Business,48,782.84,37576.32,20095.98,17480.34,46.52
ORD-07494,2023-06-27,2023,2,6,June,Latin America,Argentina,Furniture,Tables,Small Business,10,636.0,6360.0,3211.96,3148.04,49.5
ORD-07495,2024-10-26,2024,4,10,October,North America,USA,Office Supplies,Pens,Small Business,15,51.27,769.05,406.87,362.18,47.09
